series_id        	year	period	       value	footnote_codes
CWURA212AA0      	1942	M09	        48.7	
CWURA212AA0      	1942	M12	        50.0	
CWURA212AA0      	1942	M13	        48.4	
CWURA212AA0      	1943	M03	        51.0	
CWURA212AA0      	1943	M06	        51.8	
CWURA212AA0      	1943	M09	        51.4	
CWURA212AA0      	1943	M12	        51.4	
CWURA212AA0      	1943	M13	        51.3	
CWURA212AA0      	1944	M03	        51.4	
CWURA212AA0      	1944	M06	        52.3	
CWURA212AA0      	1944	M09	        52.5	
CWURA212AA0      	1944	M12	        52.5	
CWURA212AA0      	1944	M13	        52.1	
CWURA212AA0      	1945	M03	        52.5	
CWURA212AA0      	1945	M06	        53.8	
CWURA212AA0      	1945	M09	        53.5	
CWURA212AA0      	1945	M12	        53.8	
CWURA212AA0      	1945	M13	        53.3	
CWURA212AA0      	1946	M03	        53.8	
CWURA212AA0      	1946	M06	        55.4	
CWURA212AA0      	1946	M09	        60.4	
CWURA212AA0      	1946	M12	        63.7	
CWURA212AA0      	1946	M13	        57.5	
CWURA212AA0      	1947	M03	        65.4	
CWURA212AA0      	1947	M06	        66.3	
CWURA212AA0      	1947	M08	        67.3	
CWURA212AA0      	1947	M11	        69.4	
CWURA212AA0      	1947	M13	        66.9	
CWURA212AA0      	1948	M02	        70.8	
CWURA212AA0      	1948	M05	        72.5	
CWURA212AA0      	1948	M08	        74.0	
CWURA212AA0      	1948	M11	        72.5	
CWURA212AA0      	1948	M13	        72.4	
CWURA212AA0      	1949	M02	        71.6	
CWURA212AA0      	1949	M05	        71.8	
CWURA212AA0      	1949	M08	        70.9	
CWURA212AA0      	1949	M11	        71.6	
CWURA212AA0      	1949	M13	        71.5	
CWURA212AA0      	1950	M02	        71.2	
CWURA212AA0      	1950	M05	        72.7	
CWURA212AA0      	1950	M08	        74.7	
CWURA212AA0      	1950	M11	        76.2	
CWURA212AA0      	1950	M13	        73.8	
CWURA212AA0      	1951	M02	        79.3	
CWURA212AA0      	1951	M05	        80.7	
CWURA212AA0      	1951	M08	        81.3	
CWURA212AA0      	1951	M11	        82.6	
CWURA212AA0      	1951	M13	        80.9	
CWURA212AA0      	1952	M02	        82.5	
CWURA212AA0      	1952	M05	        83.7	
CWURA212AA0      	1952	M08	        84.2	
CWURA212AA0      	1952	M11	        83.9	
CWURA212AA0      	1952	M12	        83.6	
CWURA212AA0      	1952	M13	        83.4	
CWURA212AA0      	1953	M02	        83.1	
CWURA212AA0      	1953	M05	        83.7	
CWURA212AA0      	1953	M08	        84.2	
CWURA212AA0      	1953	M11	        83.6	
CWURA212AA0      	1953	M13	        83.7	
CWURA212AA0      	1954	M02	        83.8	
CWURA212AA0      	1954	M05	        84.0	
CWURA212AA0      	1954	M08	        83.6	
CWURA212AA0      	1954	M11	        83.6	
CWURA212AA0      	1954	M13	        83.7	
CWURA212AA0      	1955	M02	        83.3	
CWURA212AA0      	1955	M05	        83.3	
CWURA212AA0      	1955	M08	        83.6	
CWURA212AA0      	1955	M11	        84.0	
CWURA212AA0      	1955	M13	        83.6	
CWURA212AA0      	1956	M02	        83.6	
CWURA212AA0      	1956	M05	        84.2	
CWURA212AA0      	1956	M08	        85.5	
CWURA212AA0      	1956	M11	        86.0	
CWURA212AA0      	1956	M13	        84.9	
CWURA212AA0      	1957	M02	        86.7	
CWURA212AA0      	1957	M05	        87.7	
CWURA212AA0      	1957	M08	        88.4	
CWURA212AA0      	1957	M11	        88.4	
CWURA212AA0      	1957	M13	        87.8	
CWURA212AA0      	1958	M02	        88.8	
CWURA212AA0      	1958	M05	        89.2	
CWURA212AA0      	1958	M08	        89.2	
CWURA212AA0      	1958	M11	        88.8	
CWURA212AA0      	1958	M13	        89.0	
CWURA212AA0      	1959	M02	        88.5	
CWURA212AA0      	1959	M05	        88.7	
CWURA212AA0      	1959	M08	        89.2	
CWURA212AA0      	1959	M11	        89.7	
CWURA212AA0      	1959	M13	        89.0	
CWURA212AA0      	1960	M02	        89.3	
CWURA212AA0      	1960	M05	        90.2	
CWURA212AA0      	1960	M08	        90.5	
CWURA212AA0      	1960	M11	        90.8	
CWURA212AA0      	1960	M13	        90.2	
CWURA212AA0      	1961	M02	        90.9	
CWURA212AA0      	1961	M05	        90.4	
CWURA212AA0      	1961	M08	        90.8	
CWURA212AA0      	1961	M11	        90.8	
CWURA212AA0      	1961	M13	        90.8	
CWURA212AA0      	1962	M02	        92.0	
CWURA212AA0      	1962	M05	        92.1	
CWURA212AA0      	1962	M08	        91.9	
CWURA212AA0      	1962	M11	        92.3	
CWURA212AA0      	1962	M13	        92.0	
CWURA212AA0      	1963	M02	        92.4	
CWURA212AA0      	1963	M05	        92.8	
CWURA212AA0      	1963	M08	        93.1	
CWURA212AA0      	1963	M11	        93.4	
CWURA212AA0      	1963	M13	        92.9	
CWURA212AA0      	1964	M02	        93.2	
CWURA212AA0      	1964	M05	        93.5	
CWURA212AA0      	1964	M08	        94.2	
CWURA212AA0      	1964	M11	        94.6	
CWURA212AA0      	1964	M13	        93.9	
CWURA212AA0      	1965	M02	        94.8	
CWURA212AA0      	1965	M05	        95.8	
CWURA212AA0      	1965	M08	        96.5	
CWURA212AA0      	1965	M11	        96.3	
CWURA212AA0      	1965	M13	        95.8	
CWURA212AA0      	1966	M02	        97.0	
CWURA212AA0      	1966	M05	        97.5	
CWURA212AA0      	1966	M08	        98.8	
CWURA212AA0      	1966	M11	        98.8	
CWURA212AA0      	1966	M13	        98.0	
CWURA212AA0      	1967	M02	        98.7	
CWURA212AA0      	1967	M05	        99.4	
CWURA212AA0      	1967	M08	       100.6	
CWURA212AA0      	1967	M11	       101.4	
CWURA212AA0      	1967	M13	       100.0	
CWURA212AA0      	1968	M02	       101.9	
CWURA212AA0      	1968	M05	       102.7	
CWURA212AA0      	1968	M08	       104.0	
CWURA212AA0      	1968	M11	       105.1	
CWURA212AA0      	1968	M13	       103.5	
CWURA212AA0      	1969	M02	       107.0	
CWURA212AA0      	1969	M05	       108.8	
CWURA212AA0      	1969	M08	       109.7	
CWURA212AA0      	1969	M11	       112.5	
CWURA212AA0      	1969	M13	       109.5	
CWURA212AA0      	1970	M02	       113.8	
CWURA212AA0      	1970	M05	       115.1	
CWURA212AA0      	1970	M08	       116.2	
CWURA212AA0      	1970	M11	       117.8	
CWURA212AA0      	1970	M13	       115.8	
CWURA212AA0      	1971	M02	       119.0	
CWURA212AA0      	1971	M05	       119.1	
CWURA212AA0      	1971	M08	       121.4	
CWURA212AA0      	1971	M11	       120.9	
CWURA212AA0      	1971	M13	       120.1	
CWURA212AA0      	1972	M02	       122.2	
CWURA212AA0      	1972	M05	       122.8	
CWURA212AA0      	1972	M08	       124.6	
CWURA212AA0      	1972	M11	       125.0	
CWURA212AA0      	1972	M13	       123.7	
CWURA212AA0      	1973	M02	       127.0	
CWURA212AA0      	1973	M05	       130.0	
CWURA212AA0      	1973	M08	       133.2	
CWURA212AA0      	1973	M11	       135.7	
CWURA212AA0      	1973	M13	       131.5	
CWURA212AA0      	1974	M02	       139.0	
CWURA212AA0      	1974	M05	       142.0	
CWURA212AA0      	1974	M08	       145.7	
CWURA212AA0      	1974	M11	       150.0	
CWURA212AA0      	1974	M13	       144.1	
CWURA212AA0      	1975	M02	       152.2	
CWURA212AA0      	1975	M05	       155.4	
CWURA212AA0      	1975	M08	       159.2	
CWURA212AA0      	1975	M11	       161.5	
CWURA212AA0      	1975	M13	       157.0	
CWURA212AA0      	1976	M02	       162.5	
CWURA212AA0      	1976	M05	       165.9	
CWURA212AA0      	1976	M08	       169.1	
CWURA212AA0      	1976	M11	       170.5	
CWURA212AA0      	1976	M13	       167.1	
CWURA212AA0      	1977	M02	       173.6	
CWURA212AA0      	1977	M05	       178.0	
CWURA212AA0      	1977	M08	       178.7	
CWURA212AA0      	1977	M11	       181.6	
CWURA212AA0      	1977	M13	       177.9	
CWURA212AA0      	1978	M01	       184.0	
CWURA212AA0      	1978	M03	       186.5	
CWURA212AA0      	1978	M05	       189.5	
CWURA212AA0      	1978	M07	       194.6	
CWURA212AA0      	1978	M09	       200.2	
CWURA212AA0      	1978	M11	       200.7	
CWURA212AA0      	1978	M13	       193.3	
CWURA212AA0      	1979	M01	       201.6	
CWURA212AA0      	1979	M03	       209.5	
CWURA212AA0      	1979	M05	       219.5	
CWURA212AA0      	1979	M07	       225.0	
CWURA212AA0      	1979	M09	       228.7	
CWURA212AA0      	1979	M11	       232.5	
CWURA212AA0      	1979	M13	       221.1	
CWURA212AA0      	1980	M01	       240.8	
CWURA212AA0      	1980	M03	       247.8	
CWURA212AA0      	1980	M05	       255.2	
CWURA212AA0      	1980	M07	       255.9	
CWURA212AA0      	1980	M09	       263.2	
CWURA212AA0      	1980	M11	       267.5	
CWURA212AA0      	1980	M13	       256.4	
CWURA212AA0      	1981	M01	       271.9	
CWURA212AA0      	1981	M03	       274.6	
CWURA212AA0      	1981	M05	       283.5	
CWURA212AA0      	1981	M07	       291.2	
CWURA212AA0      	1981	M09	       292.1	
CWURA212AA0      	1981	M11	       291.5	
CWURA212AA0      	1981	M13	       285.1	
CWURA212AA0      	1982	M01	       295.3	
CWURA212AA0      	1982	M03	       292.5	
CWURA212AA0      	1982	M05	       296.0	
CWURA212AA0      	1982	M07	       299.6	
CWURA212AA0      	1982	M09	       306.3	
CWURA212AA0      	1982	M11	       306.9	
CWURA212AA0      	1982	M13	       299.8	
CWURA212AA0      	1983	M01	       303.5	
CWURA212AA0      	1983	M03	       311.0	
CWURA212AA0      	1983	M05	       315.4	
CWURA212AA0      	1983	M07	       324.8	
CWURA212AA0      	1983	M09	       329.1	
CWURA212AA0      	1983	M11	       328.9	
CWURA212AA0      	1983	M13	       319.8	
CWURA212AA0      	1984	M01	       327.5	
CWURA212AA0      	1984	M03	       335.3	
CWURA212AA0      	1984	M05	       338.2	
CWURA212AA0      	1984	M07	       341.6	
CWURA212AA0      	1984	M09	       347.9	
CWURA212AA0      	1984	M11	       342.7	
CWURA212AA0      	1984	M13	       339.5	
CWURA212AA0      	1985	M01	       343.4	
CWURA212AA0      	1985	M03	       346.9	
CWURA212AA0      	1985	M05	       350.2	
CWURA212AA0      	1985	M07	       350.4	
CWURA212AA0      	1985	M09	       351.4	
CWURA212AA0      	1985	M11	       353.2	
CWURA212AA0      	1985	M13	       349.6	
CWURA212AA0      	1986	M01	       353.0	
CWURA212AA0      	1986	M03	       347.2	
CWURA212AA0      	1986	M05	       350.6	
CWURA212AA0      	1986	M07	       350.1	
CWURA212AA0      	1986	M09	       351.7	
CWURA212AA0      	1986	M11	       349.4	
CWURA212AA0      	1986	M12	       351.7	
CWURA212AA0      	1986	M13	       350.4	
CWURA212SA0      	1935	M03	        12.9	
CWURA212SA0      	1935	M07	        12.9	
CWURA212SA0      	1935	M10	        13.0	
CWURA212SA0      	1935	M13	        12.9	
CWURA212SA0      	1936	M01	        13.0	
CWURA212SA0      	1936	M04	        13.0	
CWURA212SA0      	1936	M07	        13.2	
CWURA212SA0      	1936	M09	        13.4	
CWURA212SA0      	1936	M12	        13.3	
CWURA212SA0      	1936	M13	        13.2	
CWURA212SA0      	1937	M03	        13.5	
CWURA212SA0      	1937	M06	        13.8	
CWURA212SA0      	1937	M09	        13.9	
CWURA212SA0      	1937	M12	        13.7	
CWURA212SA0      	1937	M13	        13.7	
CWURA212SA0      	1938	M03	        13.5	
CWURA212SA0      	1938	M06	        13.5	
CWURA212SA0      	1938	M09	        13.2	
CWURA212SA0      	1938	M12	        13.2	
CWURA212SA0      	1938	M13	        13.4	
CWURA212SA0      	1939	M03	        13.0	
CWURA212SA0      	1939	M06	        12.9	
CWURA212SA0      	1939	M09	        13.1	
CWURA212SA0      	1939	M12	        13.0	
CWURA212SA0      	1939	M13	        13.0	
CWURA212SA0      	1940	M03	        13.0	
CWURA212SA0      	1940	M06	        13.2	
CWURA212SA0      	1940	M09	        13.0	
CWURA212SA0      	1940	M12	        13.1	
CWURA212SA0      	1940	M13	        13.0	
CWURA212SA0      	1941	M03	        13.2	
CWURA212SA0      	1941	M06	        13.7	
CWURA212SA0      	1941	M09	        14.1	
CWURA212SA0      	1941	M12	        14.5	
CWURA212SA0      	1941	M13	        13.7	
CWURA212SA0      	1942	M03	        14.9	
CWURA212SA0      	1942	M06	        15.3	
CWURA212SA0      	1942	M09	        15.2	
CWURA212SA0      	1942	M12	        15.6	
CWURA212SA0      	1942	M13	        15.1	
CWURA212SA0      	1943	M03	        16.0	
CWURA212SA0      	1943	M06	        16.2	
CWURA212SA0      	1943	M09	        16.1	
CWURA212SA0      	1943	M12	        16.1	
CWURA212SA0      	1943	M13	        16.0	
CWURA212SA0      	1944	M03	        16.1	
CWURA212SA0      	1944	M06	        16.4	
CWURA212SA0      	1944	M09	        16.4	
CWURA212SA0      	1944	M12	        16.4	
CWURA212SA0      	1944	M13	        16.3	
CWURA212SA0      	1945	M03	        16.4	
CWURA212SA0      	1945	M06	        16.8	
CWURA212SA0      	1945	M09	        16.7	
CWURA212SA0      	1945	M12	        16.8	
CWURA212SA0      	1945	M13	        16.7	
CWURA212SA0      	1946	M03	        16.8	
CWURA212SA0      	1946	M06	        17.3	
CWURA212SA0      	1946	M09	        18.9	
CWURA212SA0      	1946	M12	        19.9	
CWURA212SA0      	1946	M13	        18.0	
CWURA212SA0      	1947	M03	        20.5	
CWURA212SA0      	1947	M06	        20.7	
CWURA212SA0      	1947	M08	        21.1	
CWURA212SA0      	1947	M11	        21.7	
CWURA212SA0      	1947	M13	        20.9	
CWURA212SA0      	1948	M02	        22.1	
CWURA212SA0      	1948	M05	        22.7	
CWURA212SA0      	1948	M08	        23.1	
CWURA212SA0      	1948	M11	        22.7	
CWURA212SA0      	1948	M13	        22.6	
CWURA212SA0      	1949	M02	        22.4	
CWURA212SA0      	1949	M05	        22.5	
CWURA212SA0      	1949	M08	        22.2	
CWURA212SA0      	1949	M11	        22.4	
CWURA212SA0      	1949	M13	        22.4	
CWURA212SA0      	1950	M02	        22.3	
CWURA212SA0      	1950	M05	        22.7	
CWURA212SA0      	1950	M08	        23.4	
CWURA212SA0      	1950	M11	        23.8	
CWURA212SA0      	1950	M13	        23.1	
CWURA212SA0      	1951	M02	        24.8	
CWURA212SA0      	1951	M05	        25.2	
CWURA212SA0      	1951	M08	        25.4	
CWURA212SA0      	1951	M11	        25.8	
CWURA212SA0      	1951	M13	        25.3	
CWURA212SA0      	1952	M02	        25.8	
CWURA212SA0      	1952	M05	        26.2	
CWURA212SA0      	1952	M08	        26.3	
CWURA212SA0      	1952	M11	        26.2	
CWURA212SA0      	1952	M12	        26.2	
CWURA212SA0      	1952	M13	        26.1	
CWURA212SA0      	1953	M02	        26.0	
CWURA212SA0      	1953	M05	        26.2	
CWURA212SA0      	1953	M08	        26.3	
CWURA212SA0      	1953	M11	        26.2	
CWURA212SA0      	1953	M13	        26.2	
CWURA212SA0      	1954	M02	        26.2	
CWURA212SA0      	1954	M05	        26.3	
CWURA212SA0      	1954	M08	        26.2	
CWURA212SA0      	1954	M11	        26.2	
CWURA212SA0      	1954	M13	        26.2	
CWURA212SA0      	1955	M02	        26.1	
CWURA212SA0      	1955	M05	        26.1	
CWURA212SA0      	1955	M08	        26.2	
CWURA212SA0      	1955	M11	        26.3	
CWURA212SA0      	1955	M13	        26.2	
CWURA212SA0      	1956	M02	        26.2	
CWURA212SA0      	1956	M05	        26.3	
CWURA212SA0      	1956	M08	        26.7	
CWURA212SA0      	1956	M11	        26.9	
CWURA212SA0      	1956	M13	        26.6	
CWURA212SA0      	1957	M02	        27.1	
CWURA212SA0      	1957	M05	        27.4	
CWURA212SA0      	1957	M08	        27.7	
CWURA212SA0      	1957	M11	        27.7	
CWURA212SA0      	1957	M13	        27.5	
CWURA212SA0      	1958	M02	        27.8	
CWURA212SA0      	1958	M05	        27.9	
CWURA212SA0      	1958	M08	        27.9	
CWURA212SA0      	1958	M11	        27.8	
CWURA212SA0      	1958	M13	        27.8	
CWURA212SA0      	1959	M02	        27.7	
CWURA212SA0      	1959	M05	        27.7	
CWURA212SA0      	1959	M08	        27.9	
CWURA212SA0      	1959	M11	        28.1	
CWURA212SA0      	1959	M13	        27.8	
CWURA212SA0      	1960	M02	        27.9	
CWURA212SA0      	1960	M05	        28.2	
CWURA212SA0      	1960	M08	        28.3	
CWURA212SA0      	1960	M11	        28.4	
CWURA212SA0      	1960	M13	        28.2	
CWURA212SA0      	1961	M02	        28.4	
CWURA212SA0      	1961	M05	        28.3	
CWURA212SA0      	1961	M08	        28.4	
CWURA212SA0      	1961	M11	        28.4	
CWURA212SA0      	1961	M13	        28.4	
CWURA212SA0      	1962	M02	        28.8	
CWURA212SA0      	1962	M05	        28.8	
CWURA212SA0      	1962	M08	        28.7	
CWURA212SA0      	1962	M11	        28.9	
CWURA212SA0      	1962	M13	        28.8	
CWURA212SA0      	1963	M02	        28.9	
CWURA212SA0      	1963	M05	        29.0	
CWURA212SA0      	1963	M08	        29.1	
CWURA212SA0      	1963	M11	        29.2	
CWURA212SA0      	1963	M13	        29.1	
CWURA212SA0      	1964	M02	        29.2	
CWURA212SA0      	1964	M05	        29.2	
CWURA212SA0      	1964	M08	        29.5	
CWURA212SA0      	1964	M11	        29.6	
CWURA212SA0      	1964	M13	        29.4	
CWURA212SA0      	1965	M02	        29.7	
CWURA212SA0      	1965	M05	        30.0	
CWURA212SA0      	1965	M08	        30.2	
CWURA212SA0      	1965	M11	        30.1	
CWURA212SA0      	1965	M13	        30.0	
CWURA212SA0      	1966	M02	        30.3	
CWURA212SA0      	1966	M05	        30.5	
CWURA212SA0      	1966	M08	        30.9	
CWURA212SA0      	1966	M11	        30.9	
CWURA212SA0      	1966	M13	        30.7	
CWURA212SA0      	1967	M02	        30.9	
CWURA212SA0      	1967	M05	        31.1	
CWURA212SA0      	1967	M08	        31.5	
CWURA212SA0      	1967	M11	        31.7	
CWURA212SA0      	1967	M13	        31.3	
CWURA212SA0      	1968	M02	        31.9	
CWURA212SA0      	1968	M05	        32.1	
CWURA212SA0      	1968	M08	        32.5	
CWURA212SA0      	1968	M11	        32.9	
CWURA212SA0      	1968	M13	        32.4	
CWURA212SA0      	1969	M02	        33.5	
CWURA212SA0      	1969	M05	        34.0	
CWURA212SA0      	1969	M08	        34.3	
CWURA212SA0      	1969	M11	        35.2	
CWURA212SA0      	1969	M13	        34.3	
CWURA212SA0      	1970	M02	        35.6	
CWURA212SA0      	1970	M05	        36.0	
CWURA212SA0      	1970	M08	        36.3	
CWURA212SA0      	1970	M11	        36.8	
CWURA212SA0      	1970	M13	        36.2	
CWURA212SA0      	1971	M02	        37.2	
CWURA212SA0      	1971	M05	        37.3	
CWURA212SA0      	1971	M08	        38.0	
CWURA212SA0      	1971	M11	        37.8	
CWURA212SA0      	1971	M13	        37.6	
CWURA212SA0      	1972	M02	        38.2	
CWURA212SA0      	1972	M05	        38.4	
CWURA212SA0      	1972	M08	        39.0	
CWURA212SA0      	1972	M11	        39.1	
CWURA212SA0      	1972	M13	        38.7	
CWURA212SA0      	1973	M02	        39.7	
CWURA212SA0      	1973	M05	        40.7	
CWURA212SA0      	1973	M08	        41.7	
CWURA212SA0      	1973	M11	        42.4	
CWURA212SA0      	1973	M13	        41.1	
CWURA212SA0      	1974	M02	        43.5	
CWURA212SA0      	1974	M05	        44.4	
CWURA212SA0      	1974	M08	        45.6	
CWURA212SA0      	1974	M11	        46.9	
CWURA212SA0      	1974	M13	        45.1	
CWURA212SA0      	1975	M02	        47.6	
CWURA212SA0      	1975	M05	        48.6	
CWURA212SA0      	1975	M08	        49.8	
CWURA212SA0      	1975	M11	        50.5	
CWURA212SA0      	1975	M13	        49.1	
CWURA212SA0      	1976	M02	        50.8	
CWURA212SA0      	1976	M05	        51.9	
CWURA212SA0      	1976	M08	        52.9	
CWURA212SA0      	1976	M11	        53.3	
CWURA212SA0      	1976	M13	        52.3	
CWURA212SA0      	1977	M02	        54.3	
CWURA212SA0      	1977	M05	        55.7	
CWURA212SA0      	1977	M08	        55.9	
CWURA212SA0      	1977	M11	        56.8	
CWURA212SA0      	1977	M13	        55.6	
CWURA212SA0      	1978	M01	        57.6	
CWURA212SA0      	1978	M03	        58.3	
CWURA212SA0      	1978	M05	        59.3	
CWURA212SA0      	1978	M07	        60.9	
